scaffold,start,end,mid,sites,pi_Egglayer,pi_Brooder,dxy_Egglayer_Brooder,Fst_Egglayer_Brooder
Contig48348,9751,12750,12265,19,0.0386,0.037,0.0378,-0.0002
Contig48348,9781,12780,12438,29,0.0387,0.0383,0.0381,-0.004
Contig48348,9811,12810,12438,29,0.0493,0.0476,0.048,-0.0034
Contig48348,9841,12840,12438,29,0.0387,0.0384,0.0381,-0.0041
Contig48348,9871,12870,12582,44,0.0347,0.0339,0.0342,-0.0012
Contig48348,9901,12900,12612,49,0.0418,0.0407,0.041,-0.002
Contig48348,9931,12930,12612,49,0.0358,0.0344,0.0348,-0.0034
Contig48348,9961,12960,12612,49,0.04,0.0388,0.039,-0.0038
Contig48348,9991,12990,12612,49,0.036,0.0345,0.0352,-0.0006
Contig48348,10021,13020,12612,49,0.0417,0.0405,0.0408,-0.0027
Contig48348,10051,13050,12612,49,0.0418,0.0407,0.041,-0.0019
Contig48348,10081,13080,12612,49,0.0345,0.034,0.0342,-0.0013
Contig48348,10111,13110,12612,49,0.0394,0.0383,0.0385,-0.0038
Contig48348,10141,13140,12612,49,0.0401,0.0378,0.039,0.0002
Contig48348,10171,13170,12612,49,0.0386,0.0374,0.0376,-0.0038
Contig48348,10201,13200,12612,49,0.0418,0.0407,0.041,-0.002
Contig48348,10231,13230,12612,49,0.0358,0.0344,0.0348,-0.0034
Contig48348,10261,13260,12612,49,0.04,0.0388,0.039,-0.0038
Contig48348,10291,13290,12612,49,0.036,0.0345,0.0352,-0.0006
Contig48348,10321,13320,12612,49,0.0389,0.038,0.0381,-0.0035
Contig48348,10351,13350,12612,49,0.0418,0.0407,0.041,-0.0019
Contig48348,10381,13380,12612,49,0.0345,0.034,0.0342,-0.0013
Contig48348,10411,13410,12612,49,0.0401,0.0378,0.039,0.0002
Contig48348,10441,13440,12612,49,0.0394,0.0383,0.0385,-0.0038
Contig48348,10471,13470,12612,49,0.0393,0.0383,0.0385,-0.0032
Contig48348,10501,13500,12612,49,0.0418,0.0407,0.041,-0.002
Contig48348,10531,13530,12612,49,0.0358,0.0344,0.0348,-0.0034
Contig48348,10561,13560,12612,49,0.036,0.0345,0.0352,-0.0006
Contig48348,10591,13590,12612,49,0.04,0.0388,0.039,-0.0038
Contig48348,10621,13620,12612,49,0.0389,0.038,0.0381,-0.0036
Contig48348,10651,13650,12612,49,0.0418,0.0407,0.041,-0.0019
Contig48348,10681,13680,12612,49,0.0345,0.034,0.0342,-0.0013
Contig48348,10711,13710,12612,49,0.0401,0.0378,0.039,0.0002
Contig48348,10741,13740,12612,49,0.0394,0.0383,0.0385,-0.0038
Contig48348,10771,13770,12612,49,0.0392,0.0383,0.0384,-0.0035
Contig48348,10801,13800,12612,49,0.0418,0.0407,0.041,-0.002
Contig48348,10831,13830,12612,49,0.0358,0.0344,0.0348,-0.0034
Contig48348,10861,13860,12612,49,0.036,0.0345,0.0352,-0.0006
Contig48348,10891,13890,12612,49,0.04,0.0388,0.039,-0.0038
Contig48348,10921,13920,12612,49,0.0389,0.0379,0.0381,-0.0036
Contig48348,10951,13950,12612,49,0.0418,0.0407,0.041,-0.0019
Contig48348,10981,13980,12612,49,0.0345,0.034,0.0342,-0.0013
Contig48348,11011,14010,12612,49,0.0401,0.0378,0.039,0.0002
Contig48348,11041,14040,12612,49,0.0394,0.0383,0.0385,-0.0038
Contig48348,11071,14070,12612,49,0.0392,0.0383,0.0384,-0.0035
Contig48348,11101,14100,12612,49,0.0418,0.0407,0.041,-0.002
Contig48348,11131,14130,12612,49,0.0358,0.0344,0.0348,-0.0034
Contig48348,11161,14160,12612,49,0.036,0.0345,0.0352,-0.0006
Contig48348,11191,14190,12612,49,0.04,0.0388,0.039,-0.0038
Contig48348,11221,14220,12612,49,0.0389,0.038,0.0381,-0.0036
Contig48348,11251,14250,12612,49,0.0418,0.0407,0.041,-0.0019
Contig48348,11281,14280,12612,49,0.0345,0.034,0.0342,-0.0013
Contig48348,11311,14310,12612,49,0.0401,0.0378,0.039,0.0002
Contig48348,11341,14340,12612,49,0.0394,0.0383,0.0385,-0.0038
Contig48348,11371,14370,12612,49,0.0392,0.0383,0.0384,-0.0035
Contig48348,11401,14400,12612,49,0.0418,0.0407,0.041,-0.002
Contig48348,11431,14430,12612,49,0.0358,0.0344,0.0348,-0.0034
Contig48348,11461,14460,12612,49,0.036,0.0345,0.0352,-0.0006
Contig48348,11491,14490,12612,49,0.04,0.0388,0.039,-0.0038
Contig48348,11521,14520,12612,49,0.0389,0.0379,0.0381,-0.0036
Contig48348,11551,14550,12612,49,0.0418,0.0407,0.041,-0.0019
Contig48348,11581,14580,12612,49,0.0345,0.034,0.0342,-0.0013
Contig48348,11611,14610,12612,49,0.0401,0.0378,0.039,0.0002
Contig48348,11641,14640,12612,49,0.0394,0.0383,0.0385,-0.0038
Contig48348,11671,14670,12612,49,0.0392,0.0383,0.0384,-0.0035
Contig48348,11701,14700,12612,49,0.0418,0.0407,0.041,-0.002
Contig48348,11731,14730,12612,49,0.0358,0.0344,0.0348,-0.0034
Contig48348,11761,14760,12612,49,0.036,0.0345,0.0352,-0.0006
Contig48348,11791,14790,12612,49,0.04,0.0388,0.039,-0.0038
Contig48348,11821,14820,12612,49,0.0389,0.038,0.0381,-0.0036
Contig48348,11851,14850,12612,49,0.0418,0.0407,0.041,-0.0019
Contig48348,11881,14880,12612,49,0.0345,0.034,0.0342,-0.0013
Contig48348,11911,14910,12612,49,0.0401,0.0378,0.039,0.0002
Contig48348,11941,14940,12612,49,0.0394,0.0383,0.0385,-0.0038
Contig48348,11971,14970,12612,49,0.0392,0.0383,0.0384,-0.0035
Contig48348,12001,15000,12625,48,0.0412,0.0406,0.0407,-0.0013
Contig48348,12031,15030,12713,42,0.0447,0.0434,0.0438,-0.0025
Contig48348,12061,15060,12713,42,0.0444,0.0431,0.0435,-0.0021
Contig48348,12091,15090,12713,42,0.0387,0.0386,0.0382,-0.0044
Contig48348,12121,15120,12713,42,0.0478,0.0474,0.0473,-0.0024
Contig48348,12151,15150,12713,42,0.0387,0.0386,0.0382,-0.0045
Contig48348,12181,15180,12713,42,0.045,0.0435,0.044,-0.0022
Contig48348,12211,15210,12713,42,0.0448,0.0435,0.0439,-0.0019
Contig48348,12241,15240,12713,42,0.0388,0.0386,0.0382,-0.0045
Contig48348,12271,15270,12713,42,0.0478,0.0475,0.0473,-0.0024
Contig48348,12301,15300,12713,42,0.0388,0.0383,0.0381,-0.0045
Contig48348,12331,15330,12713,42,0.0448,0.0435,0.044,-0.0014
Contig48348,12361,15360,12713,42,0.0447,0.0436,0.0439,-0.0018
Contig48348,12391,15390,12779,35,0.0567,0.056,0.0561,-0.002
Contig48348,12421,15420,12829,31,0.0614,0.0612,0.0607,-0.0037
Contig48348,12451,15450,12829,31,0.0641,0.0634,0.0633,-0.0029
Contig48348,12481,15480,12829,31,0.0563,0.0534,0.0544,-0.0035
Contig48348,12511,15510,12829,31,0.0563,0.0534,0.0544,-0.0035
Contig48348,12541,15540,12829,31,0.0641,0.0634,0.0633,-0.0029
Contig48348,12571,15570,12829,31,0.0641,0.0634,0.0633,-0.0029
Contig48348,12601,15600,12829,31,0.0597,0.0599,0.0594,-0.0029
Contig48348,12631,15630,12829,31,0.0563,0.0534,0.0543,-0.0036
Contig48348,12661,15660,12829,31,0.0611,0.0606,0.0603,-0.0034
Contig48348,12691,15690,12829,31,0.0623,0.0628,0.0625,-0.0003
Contig48348,12721,15720,12829,31,0.0614,0.0612,0.0607,-0.0037
Contig48348,12751,15750,12832,30,0.0411,0.041,0.0407,-0.0034
Contig48348,12781,15780,12864,20,0.0255,0.0252,0.025,-0.0047
Contig48348,12811,15810,12864,20,0.0255,0.0252,0.025,-0.0047
Contig48348,12841,15840,12864,20,0.0255,0.0252,0.025,-0.0047
Contig48348,12871,15870,12873,5,0.1018,0.1006,0.1,-0.0047
Contig48348,14101,17100,17100,2,0.0,0.0,0.0,nan
Contig48348,14131,17130,17106,10,0.0,0.0,0.0,nan
Contig48348,14161,17160,17136,40,0.0,0.0003,0.0002,-0.0
Contig48348,14191,17190,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14221,17220,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14251,17250,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14281,17280,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14311,17310,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14341,17340,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14371,17370,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14401,17400,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14431,17430,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14461,17460,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14491,17490,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14521,17520,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14551,17550,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14581,17580,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14611,17610,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14641,17640,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14671,17670,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14701,17700,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14731,17730,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14761,17760,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14791,17790,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14821,17820,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14851,17850,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14881,17880,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14911,17910,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14941,17940,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,14971,17970,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,15001,18000,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,15031,18030,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,15061,18060,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,15091,18090,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,15121,18120,17147,59,0.0,0.0002,0.0001,0.0
Contig48348,15151,18150,17180,61,0.0,0.0002,0.0001,0.0
Contig48348,15181,18180,17482,88,0.0,0.0001,0.0001,-0.0
Contig48348,15211,18210,17650,115,0.0,0.0001,0.0001,0.0
Contig48348,15241,18240,17769,145,0.0007,0.0012,0.001,-0.0027
Contig48348,15271,18270,17845,172,0.0004,0.0004,0.0004,-0.0029
Contig48348,15301,18300,17897,195,0.0053,0.0055,0.0053,-0.0044
Contig48348,15331,18330,17897,195,0.0053,0.0054,0.0053,-0.0045
Contig48348,15361,18360,17897,195,0.0053,0.0055,0.0053,-0.0044
Contig48348,15391,18390,17897,195,0.0062,0.007,0.0065,-0.0024
Contig48348,15421,18420,17897,195,0.0057,0.0062,0.0059,-0.0038
Contig48348,15451,18450,17913,201,0.0079,0.0078,0.0078,0.0015
Contig48348,15481,18480,17942,212,0.0078,0.0073,0.0075,0.0003
Contig48348,15511,18510,18007,240,0.0065,0.0069,0.0067,-0.0022
Contig48348,15541,18540,18059,267,0.0103,0.0106,0.0104,-0.0032
Contig48348,15571,18570,18059,267,0.0099,0.0102,0.0099,-0.004
Contig48348,15601,18600,18059,267,0.0113,0.0113,0.0112,-0.0029
Contig48348,15631,18630,18059,267,0.0111,0.0109,0.0109,-0.0035
Contig48348,15661,18660,18059,267,0.0116,0.0116,0.0115,-0.0031
Contig48348,15691,18690,18101,286,0.0089,0.0092,0.009,-0.0014
Contig48348,15721,18720,18158,316,0.0085,0.0085,0.0084,-0.0035
Contig48348,15751,18750,18208,346,0.0077,0.0087,0.0084,0.0094
Contig48348,15781,18780,18244,370,0.008,0.009,0.0087,0.0072
Contig48348,15811,18810,18275,392,0.008,0.0086,0.0084,0.0076
Contig48348,15841,18840,18312,420,0.0067,0.0071,0.007,0.0079
Contig48348,15871,18870,18329,434,0.0079,0.009,0.0087,0.0088
Contig48348,15901,18900,18347,448,0.008,0.0088,0.0086,0.0066
Contig48348,15931,18930,18381,477,0.0069,0.0079,0.0076,0.0073
Contig48348,15961,18960,18414,506,0.0069,0.0079,0.0076,0.0087
Contig48348,15991,18990,18414,506,0.0071,0.008,0.0077,0.006
Contig48348,16021,19020,18414,506,0.0069,0.0074,0.0073,0.0071
Contig48348,16051,19050,18414,506,0.0068,0.0078,0.0075,0.0085
Contig48348,16081,19080,18414,506,0.0069,0.0083,0.0077,0.0073
Contig48348,16111,19110,18414,506,0.0066,0.0076,0.0072,0.0072
Contig48348,16141,19140,18414,506,0.0071,0.0074,0.0074,0.0067
Contig48348,16171,19170,18414,506,0.008,0.0084,0.0084,0.0072
Contig48348,16201,19200,18414,506,0.007,0.0076,0.0074,0.0072
Contig48348,16231,19230,18414,506,0.0071,0.0077,0.0075,0.0068
Contig48348,16261,19260,18414,506,0.0069,0.0079,0.0076,0.0087
Contig48348,16291,19290,18414,506,0.0047,0.0055,0.0053,0.0092
Contig48348,16321,19320,18414,506,0.0077,0.0084,0.0083,0.011
Contig48348,16351,19350,18414,506,0.0068,0.0078,0.0075,0.0083
Contig48348,16381,19380,18414,506,0.0069,0.0083,0.0077,0.0073
Contig48348,16411,19410,18414,506,0.0066,0.0076,0.0072,0.0072
Contig48348,16441,19440,18414,506,0.0053,0.0072,0.0065,0.0134
Contig48348,16471,19470,18414,506,0.0071,0.0082,0.0078,0.0073
Contig48348,16501,19500,18414,506,0.007,0.0076,0.0074,0.0072
Contig48348,16531,19530,18414,506,0.0069,0.0081,0.0077,0.009
Contig48348,16561,19560,18414,506,0.0069,0.0079,0.0076,0.0087
Contig48348,16591,19590,18414,506,0.0056,0.0073,0.0067,0.0124
Contig48348,16621,19620,18414,506,0.0073,0.0082,0.0079,0.0065
Contig48348,16651,19650,18414,506,0.0068,0.0078,0.0075,0.0083
Contig48348,16681,19680,18414,506,0.0069,0.0083,0.0077,0.0073
Contig48348,16711,19710,18414,506,0.0066,0.0076,0.0072,0.0072
Contig48348,16741,19740,18414,506,0.0053,0.0072,0.0065,0.0134
Contig48348,16771,19770,18414,506,0.0071,0.0082,0.0078,0.0075
Contig48348,16801,19800,18414,506,0.007,0.0076,0.0074,0.0072
Contig48348,16831,19830,18414,506,0.0069,0.0081,0.0077,0.009
Contig48348,16861,19860,18414,506,0.0069,0.0079,0.0076,0.0087
Contig48348,16891,19890,18414,506,0.0056,0.0073,0.0067,0.0124
Contig48348,16921,19920,18414,506,0.0073,0.0082,0.0079,0.0065
Contig48348,16951,19950,18414,506,0.0068,0.0078,0.0075,0.0083
Contig48348,16981,19980,18414,506,0.0069,0.0083,0.0077,0.0073
Contig48348,17011,20010,18414,506,0.0066,0.0076,0.0072,0.0072
Contig48348,17041,20040,18414,506,0.0053,0.0072,0.0065,0.0134
Contig48348,17071,20070,18414,506,0.0071,0.0082,0.0078,0.0075
Contig48348,17101,20100,18419,504,0.0069,0.0076,0.0073,0.006
Contig48348,17131,20130,18440,496,0.0072,0.0082,0.0079,0.0071
Contig48348,17161,20160,18523,466,0.0071,0.0081,0.0077,0.008
Contig48348,17191,20190,18581,447,0.0082,0.009,0.0088,0.0069
Contig48348,17221,20220,18581,447,0.008,0.0091,0.0087,0.0063
Contig48348,17251,20250,18581,447,0.008,0.0091,0.0087,0.0063
Contig48348,17281,20280,18581,447,0.0077,0.0084,0.0082,0.007
Contig48348,17311,20310,18581,447,0.0076,0.0083,0.0081,0.0071
Contig48348,17341,20340,18581,447,0.0075,0.0086,0.0082,0.0074
Contig48348,17371,20370,18581,447,0.0082,0.009,0.0088,0.0067
Contig48348,17401,20400,18581,447,0.0083,0.0092,0.0089,0.0063
Contig48348,17431,20430,18581,447,0.0077,0.0084,0.0082,0.0072
Contig48348,17461,20460,18581,447,0.0078,0.0085,0.0083,0.0068
Contig48348,17491,20490,18581,447,0.0084,0.0094,0.0091,0.0065
Contig48348,17521,20520,18581,447,0.0076,0.0088,0.0084,0.0076
Contig48348,17551,20550,18581,447,0.008,0.0091,0.0087,0.0062
Contig48348,17581,20580,18581,447,0.009,0.0095,0.0094,0.0064
Contig48348,17611,20610,18581,447,0.0074,0.0082,0.0079,0.0057
Contig48348,17641,20640,18581,447,0.0075,0.0086,0.0082,0.0074
Contig48348,17671,20670,18581,447,0.0082,0.009,0.0087,0.0065
Contig48348,17701,20700,18581,447,0.0083,0.0092,0.0089,0.0063
Contig48348,17731,20730,18581,447,0.0077,0.0084,0.0082,0.0072
Contig48348,17761,20760,18581,447,0.0078,0.0085,0.0083,0.0068
Contig48348,17791,20790,18581,447,0.0084,0.0094,0.0091,0.0065
Contig48348,17821,20820,18581,447,0.0076,0.0087,0.0083,0.0076
Contig48348,17851,20850,18581,447,0.008,0.0091,0.0087,0.0062
Contig48348,17881,20880,18581,447,0.009,0.0095,0.0094,0.0064
Contig48348,17911,20910,18581,447,0.0074,0.0082,0.0079,0.0057
Contig48348,17941,20940,18581,447,0.0075,0.0086,0.0082,0.0074
Contig48348,17971,20970,18581,447,0.0082,0.009,0.0087,0.0065
Contig48348,18001,21000,18581,447,0.0083,0.0092,0.0089,0.0063
Contig48348,18031,21030,18581,447,0.0077,0.0084,0.0082,0.0072
Contig48348,18061,21060,18581,447,0.0078,0.0085,0.0083,0.0068
Contig48348,18091,21090,18581,447,0.0084,0.0094,0.0091,0.0065
Contig48348,18121,21120,18581,447,0.0076,0.0087,0.0083,0.0076
Contig48348,18151,21150,18583,445,0.0086,0.0093,0.0091,0.0066
Contig48348,18181,21180,18610,418,0.0089,0.0099,0.0096,0.0062
Contig48348,18211,21210,18638,391,0.0099,0.0104,0.0103,0.0059
Contig48348,18241,21240,18673,361,0.0081,0.0092,0.0089,0.0085
Contig48348,18271,21270,18706,334,0.0098,0.0106,0.0104,0.0072
Contig48348,18301,21300,18738,311,0.0066,0.0076,0.0073,0.0127
Contig48348,18331,21330,18738,311,0.0068,0.0078,0.0075,0.0121
Contig48348,18361,21360,18738,311,0.0069,0.0077,0.0076,0.0125
Contig48348,18391,21390,18738,311,0.0061,0.0071,0.0069,0.0137
Contig48348,18421,21420,18738,311,0.007,0.0081,0.0078,0.0121
Contig48348,18451,21450,18743,305,0.0066,0.0077,0.0074,0.0138
Contig48348,18481,21480,18753,294,0.0068,0.0081,0.0077,0.0119
Contig48348,18511,21510,18781,266,0.0077,0.009,0.0086,0.0126
Contig48348,18541,21540,18809,239,0.004,0.0054,0.005,0.0269
Contig48348,18571,21570,18809,239,0.004,0.0054,0.0051,0.0264
Contig48348,18601,21600,18809,239,0.004,0.0054,0.0051,0.0269
Contig48348,18631,21630,18809,239,0.004,0.0054,0.005,0.0259
Contig48348,18661,21660,18809,239,0.0039,0.0054,0.005,0.0262
Contig48348,18691,21690,18821,220,0.004,0.0057,0.0053,0.0277
Contig48348,18721,21720,18839,190,0.0046,0.0067,0.0061,0.0267
Contig48348,18751,21750,18858,160,0.0052,0.005,0.0051,0.001
Contig48348,18781,21780,18875,136,0.0057,0.0059,0.0058,-0.0013
Contig48348,18811,21810,18890,114,0.0061,0.0067,0.0064,0.0003
Contig48348,18841,21840,18911,86,0.0072,0.0093,0.0082,-0.0001
Contig48348,18871,21870,18923,72,0.0,0.0017,0.0009,0.0098
Contig48348,18901,21900,18930,58,0.0,0.0021,0.0011,0.0098
Contig48348,18931,21930,18945,29,0.0,0.0009,0.0004,0.0016
Contig48348,19321,22320,22312,15,0.0,0.0,0.0,nan
Contig48348,19351,22350,22327,44,0.0,0.0,0.0,nan
Contig48348,19381,22380,22343,73,0.0,0.0003,0.0002,0.0016
Contig48348,19411,22410,22358,102,0.0041,0.0054,0.005,0.0224
Contig48348,19441,22440,22373,131,0.0032,0.0042,0.0039,0.0224
Contig48348,19471,22470,22388,161,0.0026,0.0038,0.0034,0.0207
Contig48348,19501,22500,22403,190,0.0038,0.0036,0.0039,0.0215
Contig48348,19531,22530,22403,191,0.0037,0.0035,0.0038,0.0215
Contig48348,19561,22560,22409,199,0.0062,0.0059,0.0062,0.0106
Contig48348,19591,22590,22431,228,0.0076,0.0072,0.0077,0.016
Contig48348,19621,22620,22450,257,0.009,0.0092,0.0099,0.0327
Contig48348,19651,22650,22470,287,0.008,0.0083,0.0089,0.0327
Contig48348,19681,22680,22488,317,0.0073,0.0075,0.008,0.0326
Contig48348,19711,22710,22504,344,0.0068,0.007,0.0075,0.0323
Contig48348,19741,22740,22521,372,0.0063,0.0064,0.0069,0.0323
Contig48348,19771,22770,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,19801,22800,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,19831,22830,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,19861,22860,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,19891,22890,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,19921,22920,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,19951,22950,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,19981,22980,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20011,23010,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20041,23040,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20071,23070,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20101,23100,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20131,23130,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20161,23160,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20191,23190,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20221,23220,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20251,23250,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20281,23280,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20311,23310,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20341,23340,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20371,23370,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20401,23400,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20431,23430,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20461,23460,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20491,23490,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20521,23520,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20551,23550,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20581,23580,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20611,23610,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20641,23640,22522,373,0.0063,0.0064,0.0069,0.0323
Contig48348,20671,23670,22571,390,0.0066,0.0067,0.0072,0.029
Contig48348,20701,23700,22649,419,0.0062,0.0063,0.0067,0.029
Contig48348,20731,23730,22718,448,0.0058,0.0059,0.0063,0.029
Contig48348,20761,23760,22766,470,0.0055,0.0056,0.006,0.029
Contig48348,20791,23790,22824,499,0.0066,0.0071,0.0073,0.0227
Contig48348,20821,23820,22878,528,0.0072,0.0076,0.0078,0.0211
Contig48348,20851,23850,22921,553,0.0068,0.0072,0.0074,0.0215
Contig48348,20881,23880,22959,576,0.0064,0.0069,0.0071,0.0224
Contig48348,20911,23910,22972,584,0.0065,0.0067,0.007,0.0214
Contig48348,20941,23940,22996,599,0.0065,0.0067,0.007,0.021
Contig48348,20971,23970,23040,628,0.0067,0.0064,0.0069,0.022
Contig48348,21001,24000,23078,654,0.0067,0.0062,0.0068,0.0228
Contig48348,21031,24030,23096,667,0.0066,0.0061,0.0068,0.0224
Contig48348,21061,24060,23133,694,0.0072,0.0063,0.0072,0.0283
Contig48348,21091,24090,23172,724,0.0072,0.0062,0.0071,0.0267
Contig48348,21121,24120,23209,754,0.0081,0.0069,0.008,0.0252
Contig48348,21151,24150,23227,769,0.0083,0.0077,0.0085,0.0242
Contig48348,21181,24180,23227,769,0.0084,0.0077,0.0085,0.0244
Contig48348,21211,24210,23233,774,0.0084,0.0078,0.0086,0.0239
Contig48348,21241,24240,23257,793,0.0085,0.0081,0.0089,0.0272
Contig48348,21271,24270,23257,793,0.0084,0.0081,0.0088,0.0271
Contig48348,21301,24300,23257,793,0.0085,0.0081,0.0089,0.0268
Contig48348,21331,24330,23257,793,0.0085,0.0082,0.0089,0.027
Contig48348,21361,24360,23257,793,0.0084,0.008,0.0088,0.0271
Contig48348,21391,24390,23257,793,0.0084,0.0081,0.0088,0.027
Contig48348,21421,24420,23257,793,0.0085,0.0082,0.009,0.0272
Contig48348,21451,24450,23257,793,0.0084,0.0081,0.0088,0.0269
Contig48348,21481,24480,23257,793,0.0084,0.0081,0.0089,0.0272
Contig48348,21511,24510,23257,793,0.0086,0.0083,0.009,0.0263
Contig48348,21541,24540,23257,793,0.0085,0.0081,0.0089,0.0272
Contig48348,21571,24570,23257,793,0.0084,0.0081,0.0088,0.0271
Contig48348,21601,24600,23257,793,0.0085,0.0082,0.0089,0.027
Contig48348,21631,24630,23257,793,0.008,0.0078,0.0085,0.0282
Contig48348,21661,24660,23257,793,0.0084,0.008,0.0088,0.0271
Contig48348,21691,24690,23257,793,0.0084,0.0081,0.0088,0.027
Contig48348,21721,24720,23257,793,0.0085,0.0082,0.009,0.0275
Contig48348,21751,24750,23257,793,0.0084,0.0081,0.0088,0.0269
Contig48348,21781,24780,23257,793,0.0084,0.0081,0.0089,0.0272
Contig48348,21811,24810,23257,793,0.0077,0.0074,0.0081,0.0298
Contig48348,21841,24840,23257,793,0.0085,0.0081,0.0089,0.0272
Contig48348,21871,24870,23257,793,0.0084,0.0081,0.0088,0.0271
Contig48348,21901,24900,23257,793,0.0084,0.0081,0.0088,0.027
Contig48348,21931,24930,23257,793,0.0085,0.0082,0.0089,0.0268
Contig48348,21961,24960,23257,793,0.008,0.0078,0.0085,0.0282
Contig48348,21991,24990,23257,793,0.0084,0.0081,0.0088,0.027
Contig48348,22021,25020,23257,793,0.0084,0.008,0.0088,0.0271
Contig48348,22051,25050,23257,793,0.0084,0.0081,0.0088,0.0269
Contig48348,22081,25080,23257,793,0.0077,0.0074,0.0081,0.0298
Contig48348,22111,25110,23257,793,0.0084,0.0081,0.0089,0.0272
Contig48348,22141,25140,23257,793,0.0085,0.0081,0.0089,0.0272
Contig48348,22171,25170,23257,793,0.0084,0.0081,0.0088,0.0271
Contig48348,22201,25200,23257,793,0.0084,0.0081,0.0088,0.027
Contig48348,22231,25230,23257,793,0.008,0.0078,0.0085,0.0282
Contig48348,22261,25260,23299,810,0.0082,0.008,0.0087,0.0271
Contig48348,22291,25290,23369,840,0.0082,0.0078,0.0086,0.0269
Contig48348,22321,25320,23445,850,0.0083,0.0079,0.0087,0.0265
