contig,LG,av,inv_status
Contig72921,9,17.0985,collinear
Contig81173,9,17.0985,collinear
Contig85034,9,17.0985,collinear
Contig8533,9,17.0985,collinear
Contig91899,9,17.0985,collinear
Contig102475,9,18.6395,buffer
Contig102690,9,18.6395,buffer
Contig11325,9,18.6395,buffer
Contig125020,9,18.6395,buffer
Contig158703,9,18.6395,buffer
Contig18616,9,18.6395,buffer
Contig2086,9,18.6395,buffer
Contig209198,9,18.6395,buffer
Contig212654,9,18.6395,buffer
Contig327419,9,18.6395,buffer
Contig381771,9,18.6395,buffer
Contig40706,9,18.6395,buffer
Contig40809,9,18.6395,buffer
Contig41382,9,18.6395,buffer
Contig4234,9,18.6395,buffer
Contig42742,9,18.6395,buffer
Contig43911,9,18.6395,buffer
Contig4653,9,18.6395,buffer
Contig5042,9,18.6395,buffer
Contig5578,9,18.6395,buffer
Contig59370,9,18.6395,buffer
Contig59722,9,18.6395,buffer
Contig6519,9,18.6395,buffer
Contig6615,9,18.6395,buffer
Contig68282,9,18.6395,buffer
Contig7063,9,18.6395,buffer
Contig73433,9,18.6395,buffer
Contig78760,9,18.6395,buffer
Contig81903,9,18.6395,buffer
Contig88323,9,18.6395,buffer
Contig92453,9,18.6395,buffer
Contig93243,9,18.6395,buffer
Contig96314,9,18.6395,buffer
Contig11114,9,19.266,buffer
Contig134180,9,19.266,buffer
Contig2352,9,19.266,buffer
Contig442,9,19.266,buffer
Contig102957,9,19.31883635,buffer
Contig110724,9,19.31883635,buffer
Contig123582,9,19.31883635,buffer
Contig38364,9,19.31883635,buffer
Contig39040,9,19.31883635,buffer
Contig39803,9,19.31883635,buffer
Contig73950,9,19.31883635,buffer
Contig75656,9,19.31883635,buffer
Contig83651,9,19.31883635,buffer
Contig388140,9,19.98916195,LGC9.1
Contig70622,9,19.98916195,LGC9.1
Contig763,9,19.98916195,LGC9.1
Contig158554,9,25.38912231,LGC9.1
Contig169488,9,25.38912231,LGC9.1
Contig39579,9,25.38912231,LGC9.1
Contig40234,9,25.38912231,LGC9.1
Contig41202,9,25.38912231,LGC9.1
Contig47287,9,25.38912231,LGC9.1
Contig52922,9,25.38912231,LGC9.1
Contig61512,9,25.38912231,LGC9.1
Contig88103,9,25.38912231,LGC9.1
Contig89074,9,25.38912231,LGC9.1
Contig193939,9,26.0594479,LGC9.1
Contig41962,9,26.0594479,LGC9.1
Contig101868,9,28.0725,LGC9.1
Contig105232,9,28.0725,LGC9.1
Contig106582,9,28.0725,LGC9.1
Contig108653,9,28.0725,LGC9.1
Contig112641,9,28.0725,LGC9.1
Contig112706,9,28.0725,LGC9.1
Contig113612,9,28.0725,LGC9.1
Contig119545,9,28.0725,LGC9.1
Contig120378,9,28.0725,LGC9.1
Contig130047,9,28.0725,LGC9.1
Contig132573,9,28.0725,LGC9.1
Contig13418,9,28.0725,LGC9.1
Contig134809,9,28.0725,LGC9.1
Contig134840,9,28.0725,LGC9.1
Contig14050,9,28.0725,LGC9.1
Contig142967,9,28.0725,LGC9.1
Contig144562,9,28.0725,LGC9.1
Contig148,9,28.0725,LGC9.1
Contig155186,9,28.0725,LGC9.1
Contig15857,9,28.0725,LGC9.1
Contig159043,9,28.0725,LGC9.1
Contig162122,9,28.0725,LGC9.1
Contig17183,9,28.0725,LGC9.1
Contig191398,9,28.0725,LGC9.1
Contig209409,9,28.0725,LGC9.1
Contig211742,9,28.0725,LGC9.1
Contig2250,9,28.0725,LGC9.1
Contig236265,9,28.0725,LGC9.1
Contig243869,9,28.0725,LGC9.1
Contig252711,9,28.0725,LGC9.1
Contig281034,9,28.0725,LGC9.1
Contig282671,9,28.0725,LGC9.1
Contig284296,9,28.0725,LGC9.1
Contig285413,9,28.0725,LGC9.1
Contig289965,9,28.0725,LGC9.1
Contig341330,9,28.0725,LGC9.1
Contig3432,9,28.0725,LGC9.1
Contig3471,9,28.0725,LGC9.1
Contig347669,9,28.0725,LGC9.1
Contig375687,9,28.0725,LGC9.1
Contig38688,9,28.0725,LGC9.1
Contig3872,9,28.0725,LGC9.1
Contig38856,9,28.0725,LGC9.1
Contig39012,9,28.0725,LGC9.1
Contig3922,9,28.0725,LGC9.1
Contig39494,9,28.0725,LGC9.1
Contig39728,9,28.0725,LGC9.1
Contig40101,9,28.0725,LGC9.1
Contig40307,9,28.0725,LGC9.1
Contig40350,9,28.0725,LGC9.1
Contig40872,9,28.0725,LGC9.1
Contig41236,9,28.0725,LGC9.1
Contig4146,9,28.0725,LGC9.1
Contig41630,9,28.0725,LGC9.1
Contig42011,9,28.0725,LGC9.1
Contig42190,9,28.0725,LGC9.1
Contig42272,9,28.0725,LGC9.1
Contig42660,9,28.0725,LGC9.1
Contig42682,9,28.0725,LGC9.1
Contig42707,9,28.0725,LGC9.1
Contig42832,9,28.0725,LGC9.1
Contig4332,9,28.0725,LGC9.1
Contig43449,9,28.0725,LGC9.1
Contig44638,9,28.0725,LGC9.1
Contig45456,9,28.0725,LGC9.1
Contig46022,9,28.0725,LGC9.1
Contig46204,9,28.0725,LGC9.1
Contig46374,9,28.0725,LGC9.1
Contig47310,9,28.0725,LGC9.1
Contig47458,9,28.0725,LGC9.1
Contig47536,9,28.0725,LGC9.1
Contig48127,9,28.0725,LGC9.1
Contig49721,9,28.0725,LGC9.1
Contig49811,9,28.0725,LGC9.1
Contig50973,9,28.0725,LGC9.1
Contig51030,9,28.0725,LGC9.1
Contig51281,9,28.0725,LGC9.1
Contig51395,9,28.0725,LGC9.1
Contig51484,9,28.0725,LGC9.1
Contig51533,9,28.0725,LGC9.1
Contig51939,9,28.0725,LGC9.1
Contig52245,9,28.0725,LGC9.1
Contig52360,9,28.0725,LGC9.1
Contig52668,9,28.0725,LGC9.1
Contig53198,9,28.0725,LGC9.1
Contig53915,9,28.0725,LGC9.1
Contig5448,9,28.0725,LGC9.1
Contig55267,9,28.0725,LGC9.1
Contig55462,9,28.0725,LGC9.1
Contig55800,9,28.0725,LGC9.1
Contig56163,9,28.0725,LGC9.1
Contig5887,9,28.0725,LGC9.1
Contig59024,9,28.0725,LGC9.1
Contig59496,9,28.0725,LGC9.1
Contig59508,9,28.0725,LGC9.1
Contig59755,9,28.0725,LGC9.1
Contig62280,9,28.0725,LGC9.1
Contig67652,9,28.0725,LGC9.1
Contig6804,9,28.0725,LGC9.1
Contig68508,9,28.0725,LGC9.1
Contig68766,9,28.0725,LGC9.1
Contig68907,9,28.0725,LGC9.1
Contig70477,9,28.0725,LGC9.1
Contig70619,9,28.0725,LGC9.1
Contig70717,9,28.0725,LGC9.1
Contig71337,9,28.0725,LGC9.1
Contig72096,9,28.0725,LGC9.1
Contig72914,9,28.0725,LGC9.1
Contig7342,9,28.0725,LGC9.1
Contig73999,9,28.0725,LGC9.1
Contig7433,9,28.0725,LGC9.1
Contig75625,9,28.0725,LGC9.1
Contig76130,9,28.0725,LGC9.1
Contig76135,9,28.0725,LGC9.1
Contig77407,9,28.0725,LGC9.1
Contig78446,9,28.0725,LGC9.1
Contig81262,9,28.0725,LGC9.1
Contig81809,9,28.0725,LGC9.1
Contig8254,9,28.0725,LGC9.1
Contig83052,9,28.0725,LGC9.1
Contig83359,9,28.0725,LGC9.1
Contig839,9,28.0725,LGC9.1
Contig86149,9,28.0725,LGC9.1
Contig86403,9,28.0725,LGC9.1
Contig86936,9,28.0725,LGC9.1
Contig87791,9,28.0725,LGC9.1
Contig9656,9,28.0725,LGC9.1
Contig96567,9,28.0725,LGC9.1
Contig98538,9,28.0725,LGC9.1
Contig98782,9,28.0725,LGC9.1
Contig99159,9,28.0725,LGC9.1
Contig4087,9,28.6325,LGC9.1
Contig44697,9,28.6325,LGC9.1
Contig62544,9,28.6325,LGC9.1
Contig31620,9,29.0755,LGC9.1
Contig42706,9,29.2155,LGC9.1
Contig49071,9,29.2155,LGC9.1
Contig53259,9,29.2155,LGC9.1
Contig5838,9,29.2155,LGC9.1
Contig59960,9,29.2155,LGC9.1
Contig60937,9,29.2155,LGC9.1
Contig69208,9,29.2155,LGC9.1
Contig80295,9,29.2155,LGC9.1
Contig85773,9,29.2155,LGC9.1
Contig100907,9,29.4955,LGC9.1
Contig116723,9,29.4955,LGC9.1
Contig15268,9,29.4955,LGC9.1
Contig15787,9,29.4955,LGC9.1
Contig1663,9,29.4955,LGC9.1
Contig38413,9,29.4955,LGC9.1
Contig41661,9,29.4955,LGC9.1
Contig4292,9,29.4955,LGC9.1
Contig4681,9,29.4955,LGC9.1
Contig5012,9,29.4955,LGC9.1
Contig51233,9,29.4955,LGC9.1
Contig57842,9,29.4955,LGC9.1
Contig59377,9,29.4955,LGC9.1
Contig61168,9,29.4955,LGC9.1
Contig61594,9,29.4955,LGC9.1
Contig62097,9,29.4955,LGC9.1
Contig67706,9,29.4955,LGC9.1
Contig79908,9,29.4955,LGC9.1
Contig80038,9,29.4955,LGC9.1
Contig104688,9,30.619,LGC9.1
Contig126555,9,30.619,LGC9.1
Contig152504,9,30.619,LGC9.1
Contig17309,9,30.619,LGC9.1
Contig176323,9,30.619,LGC9.1
Contig17776,9,30.619,LGC9.1
Contig180674,9,30.619,LGC9.1
Contig1832,9,30.619,LGC9.1
Contig184199,9,30.619,LGC9.1
Contig1955,9,30.619,LGC9.1
Contig229620,9,30.619,LGC9.1
Contig244919,9,30.619,LGC9.1
Contig250928,9,30.619,LGC9.1
Contig38406,9,30.619,LGC9.1
Contig40058,9,30.619,LGC9.1
Contig44917,9,30.619,LGC9.1
Contig48399,9,30.619,LGC9.1
Contig48400,9,30.619,LGC9.1
Contig49550,9,30.619,LGC9.1
Contig49551,9,30.619,LGC9.1
Contig49909,9,30.619,LGC9.1
Contig51697,9,30.619,LGC9.1
Contig53074,9,30.619,LGC9.1
Contig54440,9,30.619,LGC9.1
Contig55990,9,30.619,LGC9.1
Contig57747,9,30.619,LGC9.1
Contig65646,9,30.619,LGC9.1
Contig80162,9,30.619,LGC9.1
Contig83594,9,30.619,LGC9.1
Contig9000,9,30.619,LGC9.1
Contig10117,9,31.88371908,LGC9.1
Contig147832,9,31.88371908,LGC9.1
Contig19724,9,31.88371908,LGC9.1
Contig213637,9,31.88371908,LGC9.1
Contig53440,9,31.88371908,LGC9.1
Contig63989,9,31.88371908,LGC9.1
Contig68661,9,31.88371908,LGC9.1
Contig75039,9,31.88371908,LGC9.1
Contig76793,9,31.88371908,LGC9.1
Contig86354,9,31.88371908,LGC9.1
Contig107735,9,32.454,LGC9.1
Contig1137,9,32.454,LGC9.1
Contig124333,9,32.454,LGC9.1
Contig142980,9,32.454,LGC9.1
Contig157347,9,32.454,LGC9.1
Contig181342,9,32.454,LGC9.1
Contig216668,9,32.454,LGC9.1
Contig274058,9,32.454,LGC9.1
Contig275632,9,32.454,LGC9.1
Contig320455,9,32.454,LGC9.1
Contig347280,9,32.454,LGC9.1
Contig40767,9,32.454,LGC9.1
Contig42269,9,32.454,LGC9.1
Contig43970,9,32.454,LGC9.1
Contig5020,9,32.454,LGC9.1
Contig5029,9,32.454,LGC9.1
Contig51345,9,32.454,LGC9.1
Contig52419,9,32.454,LGC9.1
Contig53502,9,32.454,LGC9.1
Contig56138,9,32.454,LGC9.1
Contig59303,9,32.454,LGC9.1
Contig62603,9,32.454,LGC9.1
Contig63313,9,32.454,LGC9.1
Contig66313,9,32.454,LGC9.1
Contig6822,9,32.454,LGC9.1
Contig72417,9,32.454,LGC9.1
Contig74841,9,32.454,LGC9.1
Contig74844,9,32.454,LGC9.1
Contig74948,9,32.454,LGC9.1
Contig76495,9,32.454,LGC9.1
Contig78294,9,32.454,LGC9.1
Contig62495,9,35.832,LGC9.1
Contig79960,9,35.832,LGC9.1
Contig48848,9,36.46511051,LGC9.1
Contig61833,9,36.46511051,LGC9.1
Contig62702,9,36.46511051,LGC9.1
Contig100078,9,37.0725,LGC9.1
Contig16067,9,37.0725,LGC9.1
Contig1816,9,37.0725,LGC9.1
Contig205074,9,37.0725,LGC9.1
Contig3495,9,37.0725,LGC9.1
Contig41532,9,37.0725,LGC9.1
Contig45753,9,37.0725,LGC9.1
Contig51438,9,37.0725,LGC9.1
Contig714,9,37.0725,LGC9.1
Contig100694,9,37.3825,LGC9.1
Contig109618,9,37.3825,LGC9.1
Contig128544,9,37.3825,LGC9.1
Contig14006,9,37.3825,LGC9.1
Contig1543,9,37.3825,LGC9.1
Contig157444,9,37.3825,LGC9.1
Contig185,9,37.3825,LGC9.1
Contig252742,9,37.3825,LGC9.1
Contig297764,9,37.3825,LGC9.1
Contig334601,9,37.3825,LGC9.1
Contig41313,9,37.3825,LGC9.1
Contig4220,9,37.3825,LGC9.1
Contig44713,9,37.3825,LGC9.1
Contig47566,9,37.3825,LGC9.1
Contig48101,9,37.3825,LGC9.1
Contig48847,9,37.3825,LGC9.1
Contig52076,9,37.3825,LGC9.1
Contig53434,9,37.3825,LGC9.1
Contig54275,9,37.3825,LGC9.1
Contig57798,9,37.3825,LGC9.1
Contig6878,9,37.3825,LGC9.1
Contig71799,9,37.3825,LGC9.1
Contig79894,9,37.3825,LGC9.1
Contig94051,9,37.3825,LGC9.1
Contig99795,9,37.3825,LGC9.1
Contig48492,9,37.63272222,LGC9.1
Contig168298,9,37.664,LGC9.1
Contig39646,9,37.664,LGC9.1
Contig86024,9,37.664,LGC9.1
Contig3729,9,38.875,LGC9.1
Contig140550,9,39.46,LGC9.1
Contig51994,9,39.46,LGC9.1
Contig67936,9,39.46,LGC9.1
Contig39922,9,40.35337367,LGC9.1
Contig116501,9,40.933,LGC9.1
Contig119485,9,40.933,LGC9.1
Contig136066,9,40.933,LGC9.1
Contig148709,9,40.933,LGC9.1
Contig216010,9,40.933,LGC9.1
Contig60103,9,40.933,LGC9.1
Contig61017,9,40.933,LGC9.1
Contig61694,9,40.933,LGC9.1
Contig107779,9,41.8195,buffer
Contig120226,9,41.8195,buffer
Contig1243,9,41.8195,buffer
Contig126281,9,41.8195,buffer
Contig141136,9,41.8195,buffer
Contig14742,9,41.8195,buffer
Contig208269,9,41.8195,buffer
Contig2359,9,41.8195,buffer
Contig257274,9,41.8195,buffer
Contig307230,9,41.8195,buffer
Contig3276,9,41.8195,buffer
Contig3950,9,41.8195,buffer
Contig41309,9,41.8195,buffer
Contig42871,9,41.8195,buffer
Contig47292,9,41.8195,buffer
Contig50546,9,41.8195,buffer
Contig50549,9,41.8195,buffer
Contig50570,9,41.8195,buffer
Contig5952,9,41.8195,buffer
Contig64268,9,41.8195,buffer
Contig75080,9,41.8195,buffer
Contig77692,9,41.8195,buffer
Contig87961,9,41.8195,buffer
Contig91772,9,41.8195,buffer
Contig93739,9,41.8195,buffer
Contig97112,9,41.8195,buffer
Contig155910,9,45.966,collinear
Contig5083,9,45.966,collinear
Contig53327,9,45.966,collinear
Contig54304,9,45.966,collinear
Contig6379,9,45.966,collinear
Contig6757,9,45.966,collinear
Contig68817,9,45.966,collinear
Contig84628,9,45.966,collinear
Contig9748,9,45.966,collinear
Contig101957,9,46.2685,collinear
Contig10718,9,46.2685,collinear
Contig115676,9,46.2685,collinear
Contig11585,9,46.2685,collinear
Contig131400,9,46.2685,collinear
Contig140812,9,46.2685,collinear
Contig149287,9,46.2685,collinear
Contig181072,9,46.2685,collinear
Contig185597,9,46.2685,collinear
Contig201438,9,46.2685,collinear
Contig227339,9,46.2685,collinear
Contig2527,9,46.2685,collinear
Contig2616,9,46.2685,collinear
Contig296490,9,46.2685,collinear
Contig30476,9,46.2685,collinear
Contig328256,9,46.2685,collinear
Contig38873,9,46.2685,collinear
Contig40257,9,46.2685,collinear
Contig41966,9,46.2685,collinear
Contig47270,9,46.2685,collinear
Contig48295,9,46.2685,collinear
Contig48545,9,46.2685,collinear
Contig50708,9,46.2685,collinear
Contig51556,9,46.2685,collinear
Contig51908,9,46.2685,collinear
Contig52546,9,46.2685,collinear
Contig56717,9,46.2685,collinear
Contig59437,9,46.2685,collinear
Contig59533,9,46.2685,collinear
Contig63494,9,46.2685,collinear
Contig7580,9,46.2685,collinear
Contig79634,9,46.2685,collinear
Contig82255,9,46.2685,collinear
Contig8352,9,46.2685,collinear
Contig112077,9,46.571,collinear
Contig179431,9,46.571,collinear
Contig187799,9,46.571,collinear
Contig213815,9,46.571,collinear
Contig237,9,46.571,collinear
Contig47024,9,46.571,collinear
Contig51093,9,46.571,collinear
Contig58249,9,46.571,collinear
Contig69397,9,46.571,collinear
Contig73048,9,46.571,collinear
Contig73716,9,46.571,collinear
Contig76858,9,46.571,collinear
Contig76929,9,46.571,collinear
Contig80634,9,46.571,collinear
Contig83720,9,46.571,collinear
Contig9375,9,46.571,collinear
Contig96599,9,46.571,collinear
Contig133714,9,47.1745,collinear
Contig213312,9,47.1745,collinear
Contig62604,9,47.1745,collinear
Contig8905,9,47.1745,collinear
Contig121139,9,47.4765,collinear
Contig12469,9,47.4765,collinear
Contig13790,9,47.4765,collinear
Contig143533,9,47.4765,collinear
Contig207095,9,47.4765,collinear
Contig218015,9,47.4765,collinear
Contig278497,9,47.4765,collinear
Contig315301,9,47.4765,collinear
Contig40439,9,47.4765,collinear
Contig40757,9,47.4765,collinear
Contig44637,9,47.4765,collinear
Contig45215,9,47.4765,collinear
Contig45322,9,47.4765,collinear
Contig45683,9,47.4765,collinear
Contig46609,9,47.4765,collinear
Contig48151,9,47.4765,collinear
Contig55256,9,47.4765,collinear
Contig55257,9,47.4765,collinear
Contig61444,9,47.4765,collinear
Contig61577,9,47.4765,collinear
Contig64141,9,47.4765,collinear
Contig71139,9,47.4765,collinear
Contig740,9,47.4765,collinear
Contig85192,9,47.4765,collinear
Contig99328,9,47.4765,collinear
Contig102071,9,48.382,collinear
Contig126051,9,48.382,collinear
Contig19632,9,48.382,collinear
Contig292819,9,48.382,collinear
Contig38751,9,48.382,collinear
Contig41102,9,48.382,collinear
Contig64155,9,48.382,collinear
Contig71092,9,48.382,collinear
Contig72979,9,48.382,collinear
Contig74795,9,48.382,collinear
Contig102407,9,49.854,collinear
Contig108034,9,49.854,collinear
Contig11632,9,49.854,collinear
Contig12117,9,49.854,collinear
Contig137253,9,49.854,collinear
Contig138225,9,49.854,collinear
Contig159829,9,49.854,collinear
Contig173731,9,49.854,collinear
Contig59342,9,49.854,collinear
Contig66091,9,49.854,collinear
Contig67165,9,49.854,collinear
Contig69169,9,49.854,collinear
Contig73237,9,49.854,collinear
Contig75815,9,49.854,collinear
Contig92895,9,51.269,collinear
Contig100614,9,51.5515,collinear
Contig151161,9,51.5515,collinear
Contig249393,9,51.5515,collinear
Contig3670,9,51.5515,collinear
Contig41818,9,51.5515,collinear
Contig49387,9,51.5515,collinear
Contig50201,9,51.5515,collinear
Contig53973,9,51.5515,collinear
Contig61607,9,51.5515,collinear
Contig67906,9,51.5515,collinear
Contig84430,9,51.5515,collinear
Contig85952,9,51.5515,collinear
Contig87929,9,51.5515,collinear
Contig88213,9,51.5515,collinear
Contig88214,9,51.5515,collinear
Contig102716,9,52.999,collinear
Contig103424,9,52.999,collinear
Contig109183,9,52.999,collinear
Contig11135,9,52.999,collinear
Contig112597,9,52.999,collinear
Contig1162,9,52.999,collinear
Contig120412,9,52.999,collinear
Contig123577,9,52.999,collinear
Contig140565,9,52.999,collinear
Contig1476,9,52.999,collinear
Contig158761,9,52.999,collinear
Contig1601,9,52.999,collinear
Contig1696,9,52.999,collinear
Contig18725,9,52.999,collinear
Contig1994,9,52.999,collinear
Contig244793,9,52.999,collinear
Contig25969,9,52.999,collinear
Contig261929,9,52.999,collinear
Contig3186,9,52.999,collinear
Contig39255,9,52.999,collinear
Contig40657,9,52.999,collinear
Contig40804,9,52.999,collinear
Contig43390,9,52.999,collinear
Contig43468,9,52.999,collinear
Contig4358,9,52.999,collinear
Contig4409,9,52.999,collinear
Contig48533,9,52.999,collinear
Contig49385,9,52.999,collinear
Contig5345,9,52.999,collinear
Contig57654,9,52.999,collinear
Contig59680,9,52.999,collinear
Contig63946,9,52.999,collinear
Contig67683,9,52.999,collinear
Contig69221,9,52.999,collinear
Contig75319,9,52.999,collinear
Contig78045,9,52.999,collinear
Contig78397,9,52.999,collinear
Contig83721,9,52.999,collinear
Contig516,9,54.171,collinear
Contig59822,9,54.171,collinear
Contig62243,9,54.171,collinear
Contig3817,9,55.05,collinear
Contig43266,9,55.05,collinear
Contig43318,9,55.05,collinear
Contig56723,9,55.05,collinear
Contig9497,9,55.05,collinear
Contig44153,9,55.3445,collinear
Contig59023,9,55.3445,collinear
Contig64081,9,55.3445,collinear
Contig66700,9,55.3445,collinear
Contig7665,9,55.3445,collinear
Contig77984,9,55.3445,collinear
Contig81926,9,55.3445,collinear
Contig153671,9,56.2375,collinear
Contig164541,9,56.2375,collinear
Contig196280,9,56.2375,collinear
Contig40352,9,56.2375,collinear
Contig44303,9,56.2375,collinear
Contig51421,9,56.2375,collinear
Contig62153,9,56.2375,collinear
Contig73365,9,56.2375,collinear
Contig52186,9,56.39183333,collinear
Contig53696,9,56.6725,collinear
Contig111493,10,0,buffer
